date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:52	106368/106368	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:36%20GMT	https://hagiangopentour.com/hanoi-city-insight-jeep-motorbike-vintage-viespa-bicycle-scooter-tours.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/hanoi-city-insight-jeep-motorbike-vintage-viespa-bicycle-scooter-tours.html	(from https://hagiangopentour.com/north-vietnam-packages-tour.html)
10:29:53	105586/105586	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:37%20GMT	https://hagiangopentour.com/hanoi-sightseeing-and-food-tour-by-scooter-4-hours.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/hanoi-sightseeing-and-food-tour-by-scooter-4-hours.html	(from https://hagiangopentour.com/north-vietnam-packages-tour.html)
10:29:54	116337/116337	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:37%20GMT	https://hagiangopentour.com/hanoi-street-food-walking-tour-small-group.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/hanoi-street-food-walking-tour-small-group.html	(from https://hagiangopentour.com/north-vietnam-packages-tour.html)
10:29:55	95944/95944	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:39%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-mua-cave-01-day.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-mua-cave-01-day.html	(from https://hagiangopentour.com/north-vietnam-packages-tour.html)
10:29:56	105810/105810	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:40%20GMT	https://hagiangopentour.com/hanoi-ha-long-hanoi-1-day-cruise.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/hanoi-ha-long-hanoi-1-day-cruise.html	(from https://hagiangopentour.com/north-vietnam-packages-tour.html)
10:29:57	126285/126285	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:41%20GMT	https://hagiangopentour.com/cruise-2-days-1-night-ha-long-bay-lan-ha-bay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/cruise-2-days-1-night-ha-long-bay-lan-ha-bay.html	(from https://hagiangopentour.com/north-vietnam-packages-tour.html)
10:29:58	111323/111323	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:42%20GMT	https://hagiangopentour.com/1-day-packages.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/1-day-packagesb6f4.html	(from https://hagiangopentour.com/1-day-packages.html)
10:29:59	111323/111323	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:43%20GMT	https://hagiangopentour.com/1-day-packages.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/1-day-packagesd055.html	(from https://hagiangopentour.com/1-day-packages.html)
10:30:00	77381/77381	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:44%20GMT	https://hagiangopentour.com/2-days-packages.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/2-days-packagesb6f4.html	(from https://hagiangopentour.com/2-days-packages.html)
10:30:01	77381/77381	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:45%20GMT	https://hagiangopentour.com/2-days-packages.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/2-days-packagesd055.html	(from https://hagiangopentour.com/2-days-packages.html)
10:30:02	90826/90826	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:46%20GMT	https://hagiangopentour.com/3-days-packages.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/3-days-packagesb6f4.html	(from https://hagiangopentour.com/3-days-packages.html)
10:30:03	90826/90826	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:47%20GMT	https://hagiangopentour.com/3-days-packages.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/3-days-packagesd055.html	(from https://hagiangopentour.com/3-days-packages.html)
10:30:04	64979/64979	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:48%20GMT	https://hagiangopentour.com/4-days-packages.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/4-days-packagesb6f4.html	(from https://hagiangopentour.com/4-days-packages.html)
10:30:05	64979/64979	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:49%20GMT	https://hagiangopentour.com/4-days-packages.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/4-days-packagesd055.html	(from https://hagiangopentour.com/4-days-packages.html)
10:30:06	74782/74782	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:50%20GMT	https://hagiangopentour.com/5-days-packages.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/5-days-packagesb6f4.html	(from https://hagiangopentour.com/5-days-packages.html)
10:30:07	74782/74782	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:51%20GMT	https://hagiangopentour.com/5-days-packages.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/5-days-packagesd055.html	(from https://hagiangopentour.com/5-days-packages.html)
10:30:08	58442/58442	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:52%20GMT	https://hagiangopentour.com/6-days-packages.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/6-days-packagesb6f4.html	(from https://hagiangopentour.com/6-days-packages.html)
10:30:09	58442/58442	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:53%20GMT	https://hagiangopentour.com/6-days-packages.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/6-days-packagesd055.html	(from https://hagiangopentour.com/6-days-packages.html)
10:30:10	58105/58105	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:54%20GMT	https://hagiangopentour.com/ha-long-bay.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-long-bayb6f4.html	(from https://hagiangopentour.com/ha-long-bay.html)
10:30:11	58105/58105	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:55%20GMT	https://hagiangopentour.com/ha-long-bay.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-long-bayd055.html	(from https://hagiangopentour.com/ha-long-bay.html)
10:30:12	64349/64349	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:56%20GMT	https://hagiangopentour.com/sapa.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/sapab6f4.html	(from https://hagiangopentour.com/sapa.html)
10:30:13	64349/64349	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:57%20GMT	https://hagiangopentour.com/sapa.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/sapad055.html	(from https://hagiangopentour.com/sapa.html)
10:30:14	80091/80091	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:58%20GMT	https://hagiangopentour.com/ninh-binh.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ninh-binhb6f4.html	(from https://hagiangopentour.com/ninh-binh.html)
10:30:15	80091/80091	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:26:59%20GMT	https://hagiangopentour.com/ninh-binh.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ninh-binhd055.html	(from https://hagiangopentour.com/ninh-binh.html)
10:30:16	91504/91504	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:00%20GMT	https://hagiangopentour.com/tour-hanoi-ninh-binh-full-day-hoa-lu-trang-an.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hanoi-ninh-binh-full-day-hoa-lu-trang-an.html	(from https://hagiangopentour.com/ninh-binh.html)
10:30:17	110160/110160	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:00%20GMT	https://hagiangopentour.com/tour-hanoi-ninh-binh-full-day-bai-dinh-trang-an-mua-cave.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hanoi-ninh-binh-full-day-bai-dinh-trang-an-mua-cave.html	(from https://hagiangopentour.com/ninh-binh.html)
10:30:18	96919/96919	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:02%20GMT	https://hagiangopentour.com/tour-hanoi-ninh-binh-full-day-hoa-lu-tam-coc-mua-cave.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hanoi-ninh-binh-full-day-hoa-lu-tam-coc-mua-cave.html	(from https://hagiangopentour.com/ninh-binh.html)
10:30:19	92023/92023	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:03%20GMT	https://hagiangopentour.com/tour-hanoi-ninh-binh-1-day-hoa-lu-tam-coc.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hanoi-ninh-binh-1-day-hoa-lu-tam-coc.html	(from https://hagiangopentour.com/ninh-binh.html)
10:30:20	92445/92445	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:04%20GMT	https://hagiangopentour.com/tour-hanoi-ninh-binh-1-day-bai-dinh-trang-an.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hanoi-ninh-binh-1-day-bai-dinh-trang-an.html	(from https://hagiangopentour.com/ninh-binh.html)
10:30:21	97986/97986	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:05%20GMT	https://hagiangopentour.com/tour-hanoi-ninh-binh-full-day-hoa-lu-trang-an-mua-cave.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hanoi-ninh-binh-full-day-hoa-lu-trang-an-mua-cave.html	(from https://hagiangopentour.com/ninh-binh.html)
10:30:22	86062/86062	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:06%20GMT	https://hagiangopentour.com/ha-noi.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noib6f4.html	(from https://hagiangopentour.com/ha-noi.html)
10:30:23	86062/86062	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:07%20GMT	https://hagiangopentour.com/ha-noi.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noid055.html	(from https://hagiangopentour.com/ha-noi.html)
10:30:24	94207/94207	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:08%20GMT	https://hagiangopentour.com/incense-village-01-day.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/incense-village-01-day.html	(from https://hagiangopentour.com/ha-noi.html)
10:30:25	62629/62629	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:09%20GMT	https://hagiangopentour.com/car-for-rental.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/car-for-rental.html	(from https://hagiangopentour.com/ha-giang-daily-bus-ticket.html)
10:30:26	59463/59463	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:10%20GMT	https://hagiangopentour.com/ha-giang-daily-bus-ticket.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-giang-daily-bus-ticketb6f4.html	(from https://hagiangopentour.com/ha-giang-daily-bus-ticket.html)
10:30:27	59463/59463	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:11%20GMT	https://hagiangopentour.com/ha-giang-daily-bus-ticket.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-giang-daily-bus-ticketd055.html	(from https://hagiangopentour.com/ha-giang-daily-bus-ticket.html)
10:30:28	71591/71591	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:11%20GMT	https://hagiangopentour.com/sleeping-luxury-cabin-bus.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/sleeping-luxury-cabin-bus.html	(from https://hagiangopentour.com/ha-giang-daily-bus-ticket.html)
10:30:29	75738/75738	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:13%20GMT	https://hagiangopentour.com/limousine-bus-ha-giang-hanoi.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/limousine-bus-ha-giang-hanoi.html	(from https://hagiangopentour.com/ha-giang-daily-bus-ticket.html)
10:30:30	71301/71301	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:14%20GMT	https://hagiangopentour.com/sleeping-bus-hanoi-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/sleeping-bus-hanoi-ha-giang.html	(from https://hagiangopentour.com/ha-giang-daily-bus-ticket.html)
10:30:31	73658/73658	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:15%20GMT	https://hagiangopentour.com/limousine-bus-hanoi-ha-giang-tickets.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/limousine-bus-hanoi-ha-giang-tickets.html	(from https://hagiangopentour.com/ha-giang-daily-bus-ticket.html)
10:30:32	69167/69167	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:16%20GMT	https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-giang-cars-motorbike-for-rentb6f4.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:33	69167/69167	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:17%20GMT	https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-giang-cars-motorbike-for-rentd055.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:34	83177/83177	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:18%20GMT	https://hagiangopentour.com/car-rental-29-45-seats-from-hanoi-to-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/car-rental-29-45-seats-from-hanoi-to-ha-giang.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:35	79653/79653	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:19%20GMT	https://hagiangopentour.com/rental-limousine-from-hanoi-to-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/rental-limousine-from-hanoi-to-ha-giang.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:36	78121/78121	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:20%20GMT	https://hagiangopentour.com/car-rental-29-seats-ha-giang-loop.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/car-rental-29-seats-ha-giang-loop.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:37	78117/78117	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:20%20GMT	https://hagiangopentour.com/car-rental-16-seats-ha-giang-loop.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/car-rental-16-seats-ha-giang-loop.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:38	83045/83045	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:21%20GMT	https://hagiangopentour.com/car-7-seats-car-rental-ha-giang-loop.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/car-7-seats-car-rental-ha-giang-loop.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:39	81777/81777	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:22%20GMT	https://hagiangopentour.com/car-rental-4-seats-ha-giang-loop.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/car-rental-4-seats-ha-giang-loop.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:40	78702/78702	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:24%20GMT	https://hagiangopentour.com/race-150-cc-motorbike-rental-in-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/race-150-cc-motorbike-rental-in-ha-giang.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:41	78846/78846	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:25%20GMT	https://hagiangopentour.com/motorbike-rental-110-cc-cheap-price-in-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/motorbike-rental-110-cc-cheap-price-in-ha-giang.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:42	81580/81580	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:26%20GMT	https://hagiangopentour.com/jeep-tour-ha-giang-for-rent.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/jeep-tour-ha-giang-for-rent.html	(from https://hagiangopentour.com/ha-giang-cars-motorbike-for-rent.html)
10:30:43	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:27%20GMT	https://hagiangopentour.com/xe-cung-dien-ha-giang-ha-giang-open-tour.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/xe-cung-dien-ha-giang-ha-giang-open-tour.html	(from https://hagiangopentour.com/travel-experiences.html)
10:30:44	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:28%20GMT	https://hagiangopentour.com/ha-giang-cho-thue-xe-may-cao-cao.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-giang-cho-thue-xe-may-cao-cao.html	(from https://hagiangopentour.com/travel-experiences.html)
10:30:45	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:29%20GMT	https://hagiangopentour.com/cho-thue-xe-may-wave-110-tai-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/cho-thue-xe-may-wave-110-tai-ha-giang.html	(from https://hagiangopentour.com/travel-experiences.html)
10:30:46	1599/1599	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2011%20Jan%202024%2003:27:30%20GMT	https://hagiangopentour.com/ve-xe-cung-dien-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ve-xe-cung-dien-ha-giang.html	(from https://hagiangopentour.com/ve-xe-bus-ha-giang-ha-noi.html)
10:30:46	1134/1134	---MC-	400	error ('Bad%20Request')	text/html	date:Thu,%2011%20Jan%202024%2003:27:30%20GMT	https://hagiangopentour.com/en/upload/images/anh-tour/5(1).jpg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/upload/images/anh-tour/5(1).517.delayed	(from https://hagiangopentour.com/en/introduction-to-ha-giang-open-tour.html)
10:30:47	55067/55067	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:31%20GMT	https://hagiangopentour.com/en/introduce.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/introduce.html	(from https://hagiangopentour.com/en/introduction-to-ha-giang-open-tour.html)
10:30:48	68015/68015	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:32%20GMT	https://hagiangopentour.com/en/ha-giang-destination-to-the-idea.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/ha-giang-destination-to-the-idea.html	(from https://hagiangopentour.com/en/introduction-to-ha-giang-open-tour.html)
10:30:49	54887/54887	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:33%20GMT	https://hagiangopentour.com/en/free-contact.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/free-contact.html	(from https://hagiangopentour.com/en/introduction-to-ha-giang-open-tour.html)
10:30:50	51868/51868	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:34%20GMT	https://hagiangopentour.com/en/ba-be-lake-ban-gioc-waterfalls.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/ba-be-lake-ban-gioc-waterfalls.html	(from https://hagiangopentour.com/en/ha-giang-tour.html)
10:30:51	138666/138666	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:27:35%20GMT	https://hagiangopentour.com/en/ha-giang-tour.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/ha-giang-tourb6f4.html	(from https://hagiangopentour.com/en/ha-giang-tour.html)
